STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1001599999,8/31/1995,61.383,5.867,327,"BRINGELAND, NO",51.3,17,44.4,17,9999.9,0,999.9,0,7,17,3.6,17,8,999.9,59,*,42.8,*,0,I,999.9,0
1001599999,9/1/1995,61.383,5.867,327,"BRINGELAND, NO",54.5,16,48.4,16,9999.9,0,999.9,0,6.8,16,5,16,8,999.9,62.6,*,46.4,*,0,I,999.9,0
1001599999,9/2/1995,61.383,5.867,327,"BRINGELAND, NO",58.6,5,46.8,5,9999.9,0,999.9,0,7,5,3.5,5,8.9,999.9,64.4,*,50,*,0,I,999.9,0
1001599999,9/3/1995,61.383,5.867,327,"BRINGELAND, NO",56.8,5,47.8,5,9999.9,0,999.9,0,7,5,7.2,5,8.9,999.9,59,*,53.6,*,99.99, ,999.9,10000
1001599999,9/4/1995,61.383,5.867,327,"BRINGELAND, NO",59.4,14,50.9,14,9999.9,0,999.9,0,7,14,7.1,14,12,999.9,66.2,*,55.4,*,99.99, ,999.9,10000
1001599999,9/5/1995,61.383,5.867,327,"BRINGELAND, NO",58.7,14,44.9,14,9999.9,0,999.9,0,7,14,8.3,14,12,999.9,62.6,*,53.6,*,0,I,999.9,0
1001599999,9/6/1995,61.383,5.867,327,"BRINGELAND, NO",59.3,16,49,16,9999.9,0,999.9,0,7,16,6.3,16,12,999.9,64.4,*,53.6,*,99.99, ,999.9,10000
1001599999,9/7/1995,61.383,5.867,327,"BRINGELAND, NO",59.7,15,45.6,15,9999.9,0,999.9,0,7,14,3.8,15,8,999.9,64.4,*,53.6,*,0,I,999.9,0
1001599999,9/8/1995,61.383,5.867,327,"BRINGELAND, NO",61.4,17,45.7,17,9999.9,0,999.9,0,7,17,9,17,13,22,66.2,*,53.6,*,0,I,999.9,0
1001599999,9/9/1995,61.383,5.867,327,"BRINGELAND, NO",63.4,7,46.9,7,9999.9,0,999.9,0,7,7,9.4,7,11.1,999.9,66.2,*,57.2,*,0,I,999.9,0
1001599999,9/10/1995,61.383,5.867,327,"BRINGELAND, NO",61.9,10,44.4,10,9999.9,0,999.9,0,7,10,6.7,10,9.9,999.9,64.4,*,57.2,*,0,I,999.9,0
1001599999,9/11/1995,61.383,5.867,327,"BRINGELAND, NO",58.1,14,47.2,14,9999.9,0,999.9,0,7,14,5,14,8,16.9,64.4,*,53.6,*,0,I,999.9,0
1001599999,9/12/1995,61.383,5.867,327,"BRINGELAND, NO",59.6,12,46.1,12,9999.9,0,999.9,0,6.8,12,5,12,8,18.1,66.2,*,50,*,0,I,999.9,0
1001599999,9/13/1995,61.383,5.867,327,"BRINGELAND, NO",55.8,15,48.7,15,9999.9,0,999.9,0,6.9,15,3.1,15,6,999.9,60.8,*,50,*,0,I,999.9,0
1001599999,9/14/1995,61.383,5.867,327,"BRINGELAND, NO",57.2,14,46.1,14,9999.9,0,999.9,0,7,14,7,14,9.9,999.9,62.6,*,51.8,*,0,I,999.9,0
1001599999,9/15/1995,61.383,5.867,327,"BRINGELAND, NO",56.5,13,40.3,13,9999.9,0,999.9,0,7,13,10.4,13,16.9,20,59,*,53.6,*,99.99, ,999.9,10000
1001599999,9/16/1995,61.383,5.867,327,"BRINGELAND, NO",55.8,9,38.2,9,9999.9,0,999.9,0,7,9,9.8,9,12,999.9,59,*,51.8,*,0,I,999.9,0
1001599999,9/17/1995,61.383,5.867,327,"BRINGELAND, NO",56.4,7,41,7,9999.9,0,999.9,0,7,7,4.9,7,7,999.9,60.8,*,51.8,*,0,I,999.9,0
1001599999,9/18/1995,61.383,5.867,327,"BRINGELAND, NO",50.7,15,46.4,15,9999.9,0,999.9,0,7,15,3.9,15,6,999.9,51.8,*,48.2,*,0,I,999.9,0
1001599999,9/19/1995,61.383,5.867,327,"BRINGELAND, NO",47.3,16,47.3,16,9999.9,0,999.9,0,5.5,16,1.6,16,2.9,999.9,48.2,*,46.4,*,99.99, ,999.9,110000
1001599999,9/20/1995,61.383,5.867,327,"BRINGELAND, NO",43.6,17,43.6,17,9999.9,0,999.9,0,4.1,17,2.9,17,4.1,999.9,44.6,*,41,*,99.99, ,999.9,110000
1001599999,9/21/1995,61.383,5.867,327,"BRINGELAND, NO",49.9,14,47.3,14,9999.9,0,999.9,0,5.7,14,4.1,14,7,999.9,53.6,*,46.4,*,99.99, ,999.9,110000
1001599999,9/22/1995,61.383,5.867,327,"BRINGELAND, NO",45.7,16,45.4,16,9999.9,0,999.9,0,5.3,16,6.1,16,9.9,20,48.2,*,42.8,*,99.99, ,999.9,10000
1001599999,9/23/1995,61.383,5.867,327,"BRINGELAND, NO",41.9,6,39.5,6,9999.9,0,999.9,0,7,6,7.5,6,13,999.9,46.4,*,39.2,*,99.99, ,999.9,10000
1001599999,9/24/1995,61.383,5.867,327,"BRINGELAND, NO",43.3,7,42,7,9999.9,0,999.9,0,6.4,7,5.5,7,12,999.9,44.6,*,41,*,99.99, ,999.9,10000
1001599999,9/25/1995,61.383,5.867,327,"BRINGELAND, NO",41.1,14,39.8,14,9999.9,0,999.9,0,5.7,14,13.1,14,25.1,35.9,46.4,*,37.4,*,99.99, ,999.9,10000
1001599999,9/26/1995,61.383,5.867,327,"BRINGELAND, NO",40.4,15,39.6,15,9999.9,0,999.9,0,6.5,14,9.9,15,18.1,32.1,42.8,*,37.4,*,99.99, ,999.9,11100
1001599999,9/27/1995,61.383,5.867,327,"BRINGELAND, NO",38.8,15,34.8,15,9999.9,0,999.9,0,6.9,15,6.1,15,12,999.9,42.8,*,33.8,*,99.99, ,999.9,10000
1001599999,9/28/1995,61.383,5.867,327,"BRINGELAND, NO",36.8,12,31.8,12,9999.9,0,999.9,0,7,12,6.1,12,12,999.9,42.8,*,32,*,99.99, ,999.9,10000
1001599999,9/29/1995,61.383,5.867,327,"BRINGELAND, NO",37.4,13,26.9,13,9999.9,0,999.9,0,6.9,13,3.1,13,6,999.9,42.8,*,28.4,*,0,I,999.9,0
1001599999,9/30/1995,61.383,5.867,327,"BRINGELAND, NO",39.9,5,24.8,5,9999.9,0,999.9,0,6.5,5,4.9,5,7,999.9,44.6,*,33.8,*,0,I,999.9,0
1001599999,10/1/1995,61.383,5.867,327,"BRINGELAND, NO",40.8,10,18,10,9999.9,0,999.9,0,7,8,6.4,10,11.1,21,42.8,*,33.8,*,99.99, ,999.9,10000
1001599999,10/2/1995,61.383,5.867,327,"BRINGELAND, NO",43.8,13,42.8,13,9999.9,0,999.9,0,6.9,13,5,13,8,18.1,46.4,*,37.4,*,99.99, ,999.9,10000
1001599999,10/3/1995,61.383,5.867,327,"BRINGELAND, NO",49.2,14,48.6,14,9999.9,0,999.9,0,5.4,14,7.8,14,12,22,50,*,48.2,*,99.99, ,999.9,10000
1001599999,10/4/1995,61.383,5.867,327,"BRINGELAND, NO",53.1,11,45.3,11,9999.9,0,999.9,0,7,11,4.6,11,7,999.9,57.2,*,48.2,*,99.99, ,999.9,10000
1001599999,10/5/1995,61.383,5.867,327,"BRINGELAND, NO",52.8,14,42,14,9999.9,0,999.9,0,6.8,13,10.4,14,20,33,55.4,*,46.4,*,99.99, ,999.9,10000
1001599999,10/6/1995,61.383,5.867,327,"BRINGELAND, NO",48.9,15,41.1,15,9999.9,0,999.9,0,6.6,15,12.3,15,22,25.1,51.8,*,44.6,*,99.99, ,999.9,10000
1001599999,10/7/1995,61.383,5.867,327,"BRINGELAND, NO",48.2,9,48.2,9,9999.9,0,999.9,0,1.6,9,9.5,9,15,999.9,50,*,46.4,*,99.99, ,999.9,110000
1001599999,10/8/1995,61.383,5.867,327,"BRINGELAND, NO",52.8,7,52.1,7,9999.9,0,999.9,0,6.7,7,12.9,7,18.1,28,55.4,*,48.2,*,99.99, ,999.9,10000
1001599999,10/9/1995,61.383,5.867,327,"BRINGELAND, NO",59.5,12,50.1,12,9999.9,0,999.9,0,6.8,12,10.9,12,20,29.9,66.2,*,53.6,*,99.99, ,999.9,10000
1001599999,10/10/1995,61.383,5.867,327,"BRINGELAND, NO",46.6,17,42.2,17,9999.9,0,999.9,0,6.3,16,8.9,17,22.9,34,51.8,*,42.8,*,99.99, ,999.9,10000
1001599999,10/11/1995,61.383,5.867,327,"BRINGELAND, NO",45.3,15,40.9,15,9999.9,0,999.9,0,7,15,6.1,15,9.9,19,48.2,*,42.8,*,99.99, ,999.9,10000
1001599999,10/12/1995,61.383,5.867,327,"BRINGELAND, NO",46.8,17,43.8,17,9999.9,0,999.9,0,5.1,17,10.2,17,18.1,999.9,51.8,*,44.6,*,99.99, ,999.9,110000
1001599999,10/13/1995,61.383,5.867,327,"BRINGELAND, NO",41.5,11,38.7,11,9999.9,0,999.9,0,7,11,5,11,6,999.9,44.6,*,39.2,*,99.99, ,999.9,10000
1001599999,10/14/1995,61.383,5.867,327,"BRINGELAND, NO",44.6,7,37.7,7,9999.9,0,999.9,0,6.8,7,3.1,7,5.1,999.9,46.4,*,39.2,*,99.99, ,999.9,10000
1001599999,10/15/1995,61.383,5.867,327,"BRINGELAND, NO",52,8,48.7,8,9999.9,0,999.9,0,5.6,8,9.3,8,15.9,999.9,53.6,*,50,*,99.99, ,999.9,10000
1001599999,10/16/1995,61.383,5.867,327,"BRINGELAND, NO",50.4,13,49.7,13,9999.9,0,999.9,0,4.9,13,5.3,13,8,999.9,51.8,*,50,*,99.99, ,999.9,110000
1001599999,10/17/1995,61.383,5.867,327,"BRINGELAND, NO",48.8,12,48.5,12,9999.9,0,999.9,0,4.7,10,11.9,12,18.1,28,50,*,42.8,*,99.99, ,999.9,10000
1001599999,10/18/1995,61.383,5.867,327,"BRINGELAND, NO",42.4,12,42.4,12,9999.9,0,999.9,0,2.7,12,7,12,15,999.9,48.2,*,37.4,*,99.99, ,999.9,110000
1001599999,10/19/1995,61.383,5.867,327,"BRINGELAND, NO",41.3,12,39.2,12,9999.9,0,999.9,0,6.3,11,13.1,12,21,35.9,42.8,*,39.2,*,99.99, ,999.9,10000
1001599999,10/20/1995,61.383,5.867,327,"BRINGELAND, NO",36.5,10,33.6,10,9999.9,0,999.9,0,5.6,10,9.8,10,16.9,27,39.2,*,33.8,*,99.99, ,999.9,11100
1001599999,10/21/1995,61.383,5.867,327,"BRINGELAND, NO",34.5,10,32.2,10,9999.9,0,999.9,0,4.1,10,3.7,10,6,999.9,37.4,*,32,*,0,I,999.9,100000
1001599999,10/22/1995,61.383,5.867,327,"BRINGELAND, NO",43.2,9,42.4,9,9999.9,0,999.9,0,6.2,9,7.7,9,19,30.9,44.6,*,41,*,99.99, ,999.9,10000
1001599999,10/23/1995,61.383,5.867,327,"BRINGELAND, NO",43.1,13,39.8,13,9999.9,0,999.9,0,5.8,13,4.2,13,7,999.9,46.4,*,41,*,99.99, ,999.9,110000
1001599999,10/24/1995,61.383,5.867,327,"BRINGELAND, NO",51,16,43.1,16,9999.9,0,999.9,0,7,16,7.7,16,12,22,55.4,*,48.2,*,99.99, ,999.9,10000
1001599999,10/25/1995,61.383,5.867,327,"BRINGELAND, NO",50.3,12,41.3,12,9999.9,0,999.9,0,6.6,12,11.3,12,23.9,44.9,59,*,42.8,*,99.99, ,999.9,10000
1001599999,10/26/1995,61.383,5.867,327,"BRINGELAND, NO",46.2,16,45.7,16,9999.9,0,999.9,0,3.7,15,12.3,16,20,35,50,*,44.6,*,99.99, ,999.9,110000
1001599999,10/27/1995,61.383,5.867,327,"BRINGELAND, NO",42,15,42,15,9999.9,0,999.9,0,5.8,15,5.8,15,11.1,999.9,48.2,*,39.2,*,99.99, ,999.9,110000
1001599999,10/28/1995,61.383,5.867,327,"BRINGELAND, NO",39.2,6,38.9,6,9999.9,0,999.9,0,4.5,6,7.1,6,9.9,999.9,41,*,37.4,*,99.99, ,999.9,10000
1001599999,10/29/1995,61.383,5.867,327,"BRINGELAND, NO",37.1,7,36.9,7,9999.9,0,999.9,0,7,7,2.1,7,2.9,999.9,39.2,*,35.6,*,99.99, ,999.9,10000
1001599999,10/30/1995,61.383,5.867,327,"BRINGELAND, NO",36.8,15,36.8,15,9999.9,0,999.9,0,5.7,15,3.2,15,5.1,999.9,39.2,*,35.6,*,99.99, ,999.9,110000
1001599999,10/31/1995,61.383,5.867,327,"BRINGELAND, NO",38.9,13,38.8,13,9999.9,0,999.9,0,4.7,13,3.1,13,5.1,999.9,41,*,37.4,*,99.99, ,999.9,110000
1001599999,11/1/1995,61.383,5.867,327,"BRINGELAND, NO",33,12,32.1,12,9999.9,0,999.9,0,6.8,12,2.7,12,2.9,999.9,35.6,*,30.2,*,99.99, ,999.9,1000
1001599999,11/2/1995,61.383,5.867,327,"BRINGELAND, NO",34.9,13,32.8,13,9999.9,0,999.9,0,3.9,12,6.3,13,11.1,999.9,39.2,*,32,*,99.99, ,999.9,111000
1001599999,11/3/1995,61.383,5.867,327,"BRINGELAND, NO",30.5,14,17.1,14,9999.9,0,999.9,0,6.6,14,9.7,14,15.9,16.9,33.8,*,26.6,*,99.99, ,999.9,1000
1001599999,11/4/1995,61.383,5.867,327,"BRINGELAND, NO",27,8,13.8,8,9999.9,0,999.9,0,6.2,8,1.7,8,2.9,999.9,32,*,21.2,*,0,I,999.9,0
1001599999,11/5/1995,61.383,5.867,327,"BRINGELAND, NO",33.8,6,33.8,6,9999.9,0,999.9,0,1.1,6,4.2,6,6,999.9,35.6,*,32,*,99.99, ,999.9,111000
1001599999,11/6/1995,61.383,5.867,327,"BRINGELAND, NO",37.8,14,33.7,14,9999.9,0,999.9,0,5.6,14,6.3,14,8.9,999.9,41,*,33.8,*,99.99, ,999.9,110000
1001599999,11/7/1995,61.383,5.867,327,"BRINGELAND, NO",33.4,13,30.3,13,9999.9,0,999.9,0,7,13,2.4,13,5.1,999.9,35.6,*,32,*,99.99, ,999.9,10000
1001599999,11/8/1995,61.383,5.867,327,"BRINGELAND, NO",40.5,14,39.7,14,9999.9,0,999.9,0,5,14,6.8,14,16.9,999.9,42.8,*,37.4,*,99.99, ,999.9,110000
1001599999,11/9/1995,61.383,5.867,327,"BRINGELAND, NO",33.9,13,33.9,13,9999.9,0,999.9,0,5.8,13,2.4,13,5.1,999.9,35.6,*,32,*,99.99, ,999.9,111000
1001599999,11/10/1995,61.383,5.867,327,"BRINGELAND, NO",35,9,32.2,9,9999.9,0,999.9,0,6.7,9,2.7,9,2.9,999.9,39.2,*,30.2,*,0,I,999.9,0
1001599999,11/11/1995,61.383,5.867,327,"BRINGELAND, NO",38.3,8,21,8,9999.9,0,999.9,0,6.2,8,4.3,8,7,999.9,42.8,*,32,*,0,I,999.9,0
1001599999,11/12/1995,61.383,5.867,327,"BRINGELAND, NO",32.4,10,18,10,9999.9,0,999.9,0,6.2,10,2.7,10,2.9,999.9,37.4,*,28.4,*,0,I,999.9,0
1001599999,11/13/1995,61.383,5.867,327,"BRINGELAND, NO",29,12,14,12,9999.9,0,999.9,0,6.3,12,2.8,12,5.1,999.9,33.8,*,24.8,*,0,I,999.9,0
1001599999,11/14/1995,61.383,5.867,327,"BRINGELAND, NO",32.3,11,32.2,11,9999.9,0,999.9,0,2.8,11,2.9,11,8,999.9,35.6,*,30.2,*,99.99, ,999.9,111000
1001599999,11/15/1995,61.383,5.867,327,"BRINGELAND, NO",26.1,10,23.5,10,9999.9,0,999.9,0,6.5,10,6.1,10,8,999.9,28.4,*,24.8,*,0,I,999.9,0
1001599999,11/16/1995,61.383,5.867,327,"BRINGELAND, NO",22.7,14,17.3,14,9999.9,0,999.9,0,6.6,14,5.5,14,9.9,999.9,26.6,*,19.4,*,0,I,999.9,0
1001599999,11/17/1995,61.383,5.867,327,"BRINGELAND, NO",22.2,12,9.5,12,9999.9,0,999.9,0,6.5,12,5,12,8,999.9,26.6,*,19.4,*,99.99, ,999.9,1000
1001599999,11/18/1995,61.383,5.867,327,"BRINGELAND, NO",27.7,5,27,5,9999.9,0,999.9,0,2,5,5.6,5,12,999.9,32,*,23,*,99.99, ,999.9,1000
1001599999,11/19/1995,61.383,5.867,327,"BRINGELAND, NO",25.2,5,19.4,5,9999.9,0,999.9,0,7,5,3.4,5,6,999.9,28.4,*,23,*,0,I,999.9,0
1001599999,11/20/1995,61.383,5.867,327,"BRINGELAND, NO",29.3,12,27.2,12,9999.9,0,999.9,0,6.1,12,5.1,12,8.9,999.9,33.8,*,24.8,*,99.99, ,999.9,11000
1001599999,11/21/1995,61.383,5.867,327,"BRINGELAND, NO",37.7,12,34,12,9999.9,0,999.9,0,7,12,7.9,12,15,999.9,41,*,35.6,*,99.99, ,999.9,10000
1001599999,11/22/1995,61.383,5.867,327,"BRINGELAND, NO",38.7,14,36.2,14,9999.9,0,999.9,0,6.4,14,7.4,14,13,999.9,41,*,35.6,*,99.99, ,999.9,10000
1001599999,11/23/1995,61.383,5.867,327,"BRINGELAND, NO",37.9,14,37.5,14,9999.9,0,999.9,0,4.1,13,10.9,14,20,30.9,42.8,*,35.6,*,99.99, ,999.9,110000
1001599999,11/24/1995,61.383,5.867,327,"BRINGELAND, NO",39.9,10,39.6,10,9999.9,0,999.9,0,4.6,10,4.8,10,9.9,999.9,42.8,*,35.6,*,99.99, ,999.9,10000
1001599999,11/25/1995,61.383,5.867,327,"BRINGELAND, NO",41,7,41,7,9999.9,0,999.9,0,6.8,7,2.5,7,2.9,999.9,9999.9, ,9999.9, ,99.99, ,999.9,10000
1001599999,11/26/1995,61.383,5.867,327,"BRINGELAND, NO",40.3,5,40.3,5,9999.9,0,999.9,0,3.6,5,4.6,5,6,999.9,41,*,39.2,*,99.99, ,999.9,10000
1001599999,11/27/1995,61.383,5.867,327,"BRINGELAND, NO",39.2,14,38.3,14,9999.9,0,999.9,0,6.6,14,5.4,14,8,999.9,9999.9, ,9999.9, ,99.99, ,999.9,10000
1001599999,11/28/1995,61.383,5.867,327,"BRINGELAND, NO",35.5,12,34.2,12,9999.9,0,999.9,0,6.7,12,2.8,12,4.1,999.9,37.4,*,33.8,*,99.99, ,999.9,10000
1001599999,11/29/1995,61.383,5.867,327,"BRINGELAND, NO",35.1,14,35.1,14,9999.9,0,999.9,0,7,14,2.8,14,4.1,999.9,37.4,*,33.8,*,99.99, ,999.9,10000
1001599999,11/30/1995,61.383,5.867,327,"BRINGELAND, NO",33.5,14,33.3,14,9999.9,0,999.9,0,6.9,14,2.5,14,5.1,999.9,37.4,*,30.2,*,0,I,999.9,0
1001599999,12/1/1995,61.383,5.867,327,"BRINGELAND, NO",32.4,14,27.5,14,9999.9,0,999.9,0,6.6,14,2.3,14,5.1,999.9,37.4,*,28.4,*,0,I,999.9,0
1001599999,12/2/1995,61.383,5.867,327,"BRINGELAND, NO",35.6,9,21.6,9,9999.9,0,999.9,0,6.2,9,3,9,4.1,999.9,39.2,*,32,*,0,I,999.9,0
1001599999,12/3/1995,61.383,5.867,327,"BRINGELAND, NO",36.9,10,19.2,10,9999.9,0,999.9,0,6.2,10,5.5,10,8.9,999.9,39.2,*,33.8,*,0,I,999.9,0
1001599999,12/4/1995,61.383,5.867,327,"BRINGELAND, NO",30,11,18.9,11,9999.9,0,999.9,0,7,11,3.1,11,5.1,999.9,33.8,*,24.8,*,0,I,999.9,0
1001599999,12/5/1995,61.383,5.867,327,"BRINGELAND, NO",25,10,18.7,10,9999.9,0,999.9,0,6.2,10,1.7,10,2.9,999.9,26.6,*,23,*,0,I,999.9,0
1001599999,12/6/1995,61.383,5.867,327,"BRINGELAND, NO",29.3,10,11.2,9,9999.9,0,999.9,0,6.2,10,3,10,5.1,999.9,33.8,*,24.8,*,0,I,999.9,0
1001599999,12/7/1995,61.383,5.867,327,"BRINGELAND, NO",31.7,16,13,16,9999.9,0,999.9,0,6.6,16,5.8,16,8.9,999.9,33.8,*,28.4,*,0,I,999.9,0
1001599999,12/8/1995,61.383,5.867,327,"BRINGELAND, NO",31.5,14,17.6,14,9999.9,0,999.9,0,7,14,6.8,14,9.9,999.9,33.8,*,30.2,*,0,I,999.9,0
1001599999,12/9/1995,61.383,5.867,327,"BRINGELAND, NO",35.1,7,31.5,7,9999.9,0,999.9,0,6.7,7,9.7,7,12,21,35.6,*,33.8,*,99.99, ,999.9,1000
1001599999,12/10/1995,61.383,5.867,327,"BRINGELAND, NO",42.8,7,42.8,7,9999.9,0,999.9,0,0.9,7,3.7,7,8,999.9,9999.9, ,9999.9, ,99.99, ,999.9,110000
1001599999,12/11/1995,61.383,5.867,327,"BRINGELAND, NO",39.4,19,39.4,19,9999.9,0,999.9,0,4.3,19,2.1,19,2.9,999.9,41,*,37.4,*,99.99, ,999.9,110000
1001599999,12/12/1995,61.383,5.867,327,"BRINGELAND, NO",39.7,15,37.4,15,9999.9,0,999.9,0,4.5,15,7.1,15,12,19,42.8,*,35.6,*,99.99, ,999.9,110000
1001599999,12/13/1995,61.383,5.867,327,"BRINGELAND, NO",31.9,13,21.3,13,9999.9,0,999.9,0,6.8,13,7.7,13,12,999.9,33.8,*,30.2,*,0,I,999.9,0
1001599999,12/14/1995,61.383,5.867,327,"BRINGELAND, NO",29.4,15,21,15,9999.9,0,999.9,0,6.8,15,4.4,15,6,999.9,32,*,26.6,*,0,I,999.9,0
1001599999,12/15/1995,61.383,5.867,327,"BRINGELAND, NO",29.1,13,26.5,13,9999.9,0,999.9,0,6.2,13,4.4,13,8,999.9,32,*,24.8,*,0,I,999.9,0
1001599999,12/16/1995,61.383,5.867,327,"BRINGELAND, NO",27.8,9,25.8,9,9999.9,0,999.9,0,7,9,2.3,9,5.1,999.9,30.2,*,24.8,*,0,I,999.9,0
1001599999,12/17/1995,61.383,5.867,327,"BRINGELAND, NO",28.4,9,28.4,9,9999.9,0,999.9,0,4.9,9,2.4,9,4.1,999.9,35.6,*,24.8,*,99.99, ,999.9,1000
1001599999,12/18/1995,61.383,5.867,327,"BRINGELAND, NO",24.2,14,18.5,14,9999.9,0,999.9,0,7,13,4.2,14,9.9,999.9,28.4,*,17.6,*,99.99, ,999.9,1000
1001599999,12/19/1995,61.383,5.867,327,"BRINGELAND, NO",20.7,14,18.2,14,9999.9,0,999.9,0,4.1,14,5,14,8.9,999.9,24.8,*,17.6,*,99.99, ,999.9,101000
1001599999,12/20/1995,61.383,5.867,327,"BRINGELAND, NO",17.3,13,16.4,13,9999.9,0,999.9,0,4.5,13,2.9,13,4.1,999.9,19.4,*,15.8,*,99.99, ,999.9,1000
1001599999,12/21/1995,61.383,5.867,327,"BRINGELAND, NO",16.7,12,16.7,12,9999.9,0,999.9,0,5.2,12,1.5,11,2.9,999.9,17.6,*,14,*,99.99, ,999.9,1000
1001599999,12/22/1995,61.383,5.867,327,"BRINGELAND, NO",16.1,12,16.1,12,9999.9,0,999.9,0,6.3,12,2.5,12,4.1,999.9,17.6,*,12.2,*,99.99, ,999.9,1000
1001599999,12/23/1995,61.383,5.867,327,"BRINGELAND, NO",9.9,8,8.4,8,9999.9,0,999.9,0,7,8,2.9,8,2.9,999.9,12.2,*,6.8,*,0,I,999.9,0
1001599999,12/24/1995,61.383,5.867,327,"BRINGELAND, NO",17.6,4,17.6,4,9999.9,0,999.9,0,7,4,2.9,4,2.9,999.9,9999.9, ,9999.9, ,0,I,999.9,0
1001599999,12/26/1995,61.383,5.867,327,"BRINGELAND, NO",9.7,5,4.3,5,9999.9,0,999.9,0,7,5,3.8,5,5.1,999.9,12.2,*,6.8,*,99.99, ,999.9,1000
1001599999,12/27/1995,61.383,5.867,327,"BRINGELAND, NO",14.6,6,13.1,6,9999.9,0,999.9,0,7,6,1.8,6,2.9,999.9,19.4,*,10.4,*,0,I,999.9,0
1001599999,12/28/1995,61.383,5.867,327,"BRINGELAND, NO",14.4,10,11.7,10,9999.9,0,999.9,0,5.2,10,3.4,10,5.1,999.9,19.4,*,8.6,*,99.99, ,999.9,1000
1001599999,12/29/1995,61.383,5.867,327,"BRINGELAND, NO",25.1,11,22.8,11,9999.9,0,999.9,0,5.4,11,4.3,11,7,999.9,28.4,*,23,*,99.99, ,999.9,1000
1001599999,12/30/1995,61.383,5.867,327,"BRINGELAND, NO",28.8,8,28.8,8,9999.9,0,999.9,0,3,8,5.5,8,13,999.9,30.2,*,26.6,*,99.99, ,999.9,101000
